state_cd,2s,4,4,4,4,4,4,4
state_name,40s,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona,Arizona
"Thermoelectric Power (Closed-loop cooling) reclaimed wastewater, in Mgal/d",16s,-,-,-,-,-,67.65,67.72
Thermoelectric Power (Closed-loop cooling) number of facilities,16s,-,-,-,15,24,25,25
"Mining self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,66.7,127.01,119.19,107.56,87.66,86.61,68.34
"Mining self-supplied groundwater withdrawals, saline, in Mgal/d",16s,0.01,0.55,11.87,0,0,0,0
"Mining total self-supplied withdrawals, groundwater, in Mgal/d",16s,66.71,127.56,131.06,107.56,87.66,86.61,68.34
"Mining self-supplied surface-water withdrawals, fresh, in Mgal/d",16s,13.4,29.11,24.94,0,0,0,0
"Mining self-supplied surface-water withdrawals, saline, in Mgal/d",16s,0,0.18,2.3,0,0,0,0
"Mining total self-supplied withdrawals, surface water, in Mgal/d",16s,13.4,29.29,27.24,0,0,0,0
"Mining total self-supplied withdrawals, fresh, in Mgal/d",16s,80.1,156.12,144.13,107.56,87.66,86.61,68.34
"Mining total self-supplied withdrawals, saline, in Mgal/d",16s,0.01,0.73,14.17,0,0,0,0
"Mining total self-supplied withdrawals, in Mgal/d",16s,80.11,156.85,158.3,107.56,87.66,86.61,68.34
"Mining consumptive use, fresh, in Mgal/d",16s,59.24,118.53,108.94,-,-,-,-
"Mining consumptive use, saline, in Mgal/d",16s,0.01,0.73,10.64,-,-,0,-
"Mining total consumptive use, in Mgal/d",16s,59.25,119.26,119.58,-,-,-,-
"Mining reclaimed wastewater, in Mgal/d",16s,0,0,0,-,-,0,-
"Livestock self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,-,-,-,23.6,25.27,26.96,38.87
"Livestock self-supplied surface-water withdrawals, fresh, in Mgal/d",16s,-,-,-,0,0,0,0
"Livestock total self-supplied withdrawals, fresh, in Mgal/d",16s,-,-,-,23.6,25.27,26.96,38.87
"Livestock consumptive use, fresh, in Mgal/d",16s,-,-,-,-,-,-,-
"Livestock (Stock) self-supplied groundwater withdrawals, fresh, in Mgal/d",16s,24.52,22.74,28.95,-,-,-,-
"Livestock (Stock) self-supplied groundwater withdrawals, saline, in Mgal/d",16s,0,0,0,-,-,-,-
"Livestock (Stock) total self-supplied withdrawals, groundwater, in Mgal/d",16s,24.52,22.74,28.95,-,-,-,-
"Livestock (Stock) self-supplied surface-water withdrawals, fresh, in Mgal/d",16s,36.07,6.57,2.3,-,-,-,-
